　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　图片名称　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　	　　　　　　　　　　　　　图片地址　　　　　　　　　　　　　	　　　　　　　　　　　　　　　　　　本地路径　　　　　　　　　　　　　　　　　　
　　　　　　　　　　　　　　　　　　　　　《活色生香》剧照 主要人物造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141017/3-14101G05J40-L.jpg	　　　　　　　　　　　　　　　　　img/3-14101G05J40-L.jpg
　　　　　　　　　　　　　　　　　　　　　《奔跑吧兄弟》剧照 王宝强调戏祺贵人.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141016/3-1410161031220-L.jpg	　　　　　　　　　　　　　　　img/3-1410161031220-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《半路父子》剧照 众主演造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141014/3-141014104F50-L.jpg	　　　　　　　　　　　　　　　　img/3-141014104F50-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《马向阳》剧照 吴秀波演村官.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141015/3-1410151110440-L.jpg	　　　　　　　　　　　　　　　img/3-1410151110440-L.jpg
　　　　　　　　　　　　　　　　　　　　《黄金时代》艺术剧照 冯绍峰汤唯造型曝光.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141013/3-1410131103350-L.jpg	　　　　　　　　　　　　　　　img/3-1410131103350-L.jpg
　　　　　　　　　　　　　　　　　　　　《我是女王》剧照 宋慧乔邬君梅造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141010/3-1410101055300-L.jpg	　　　　　　　　　　　　　　　img/3-1410101055300-L.jpg
　　　　　　　　　　　　　　　　　　　　　《羋月传》定妆照 主要人物造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141011/3-1410111041220-L.jpg	　　　　　　　　　　　　　　　img/3-1410111041220-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 人物百变造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141009/3-141009112S80-L.jpg	　　　　　　　　　　　　　　　　img/3-141009112S80-L.jpg
　　　　　　　　　　　　　　　　　　　《功夫婆媳》剧照 马天宇张凯丽上演亲情大战.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/141008/3-14100Q059560-L.jpg	　　　　　　　　　　　　　　　　img/3-14100Q059560-L.jpg
　　　　　　　　　　　　　　　　　　　　《黄金时代》剧照 汤唯和冯绍峰造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140930/3-1409301041360-L.jpg	　　　　　　　　　　　　　　　img/3-1409301041360-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 贾青造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140927/3-14092G044110-L.jpg	　　　　　　　　　　　　　　　　img/3-14092G044110-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《第三种幸福》剧照 徐帆造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140929/3-1409291113150-L.jpg	　　　　　　　　　　　　　　　img/3-1409291113150-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 金世佳张哲瀚斗嘴.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140925/3-1409251051270-L.jpg	　　　　　　　　　　　　　　　img/3-1409251051270-L.jpg
　　　　　　　　　　　　　　　　　　　　　《寻找北极光》剧照 郑罗茜造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140926/3-140926105T00-L.jpg	　　　　　　　　　　　　　　　　img/3-140926105T00-L.jpg
　　　　　　　　　　　　　　　　　　　　　《风中奇缘》曝剧照 上演虐心三角恋.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140924/3-1409241054380-L.jpg	　　　　　　　　　　　　　　　img/3-1409241054380-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《爱的保镖》剧照 师徒显亲情.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140922/3-1409221120090-L.jpg	　　　　　　　　　　　　　　　img/3-1409221120090-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 热巴造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140923/3-1409231044190-L.jpg	　　　　　　　　　　　　　　　img/3-1409231044190-L.jpg
　　　　　　　　　　　　　　　　　　　　《幸福36计》剧照 罗晋焦俊艳造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140920/3-1409201019170-L.jpg	　　　　　　　　　　　　　　　img/3-1409201019170-L.jpg
　　　　　　　　　　　　　　　　　　　　　《勇敢的心》收官剧照 杨志刚命运成谜.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140917/3-14091G400470-L.jpg	　　　　　　　　　　　　　　　　img/3-14091G400470-L.jpg
　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 袁姗姗杨蓉闺蜜照曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140919/3-1409191040350-L.jpg	　　　　　　　　　　　　　　　img/3-1409191040350-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 袁珊珊骑神雕.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140915/3-140915105T40-L.jpg	　　　　　　　　　　　　　　　　img/3-140915105T40-L.jpg
　　　　　　　　　　　　　　　　　　　　《我为儿孙当北漂》剧照 殷桃涂松岩扮夫妻.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140916/3-1409161125080-L.jpg	　　　　　　　　　　　　　　　img/3-1409161125080-L.jpg
　　　　　　　　　　　　　　　　　　　　　《勇敢的心》再曝剧照 杨志刚于毅反目.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140912/3-1409121043350-L.jpg	　　　　　　　　　　　　　　　img/3-1409121043350-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 罗晋袁珊珊造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140913/3-1409131040400-L.jpg	　　　　　　　　　　　　　　　img/3-1409131040400-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《新雪豹》剧照 张若昀造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140911/3-1409111045300-L.jpg	　　　　　　　　　　　　　　　img/3-1409111045300-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《功夫婆媳》剧照 马天宇造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140910/3-1409101049590-L.jpg	　　　　　　　　　　　　　　　img/3-1409101049590-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《古剑奇谭》剧照 贾青造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140904/3-140Z41033100-L.jpg	　　　　　　　　　　　　　　　　img/3-140Z41033100-L.jpg
　　　　　　　　　　　　　　　　　　　《花千骨》幕后搞笑照 霍建华赵丽颖卖萌搞笑.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140909/3-140Z91152070-L.jpg	　　　　　　　　　　　　　　　　img/3-140Z91152070-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 应采儿造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140902/3-140Z21053430-L.jpg	　　　　　　　　　　　　　　　　img/3-140Z21053430-L.jpg
　　　　　　　　　　　　　　　　　　　　《勇敢的心》再爆剧照 杨志刚“艳福不浅”.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140905/3-140Z5111Z90-L.jpg	　　　　　　　　　　　　　　　　　img/3-140Z5111Z90-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《卫子夫》剧照 张璇造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140903/3-140Z31040510-L.jpg	　　　　　　　　　　　　　　　　img/3-140Z31040510-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《勇敢的心》剧照 杨志刚造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140901/3-140Z1105Z90-L.jpg	　　　　　　　　　　　　　　　　　img/3-140Z1105Z90-L.jpg
　　　　　　　　　　　　　　　　　　　　《卫子夫》剧照 郑媛元王珞丹上演二女争夫.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/140829/3-140R9110010145.jpg	　　　　　　　　　　　　　　　　img/3-140R9110010145.jpg
　　　　　　　　　　　　　　　　　　　　《勇敢的心》杜若溪旗袍剧照 柔媚而时尚.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140827/3-140RG042050-L.jpg	　　　　　　　　　　　　　　　　　img/3-140RG042050-L.jpg
　　　　　　　　　　　　　　　　　　　　《美人制造》剧照 邓萃雯武则天造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140828/3-140RQ039400-L.jpg	　　　　　　　　　　　　　　　　　img/3-140RQ039400-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《卫子夫》剧照 徐正曦风流倜傥.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140825/3-140R5110P40-L.jpg	　　　　　　　　　　　　　　　　　img/3-140R5110P40-L.jpg
　　　　　　　　　　　　　　　　　　　《一生一世》高圆圆谢霆锋床戏剧照 唯美而缠绵.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140826/3-140R61025210-L.jpg	　　　　　　　　　　　　　　　　img/3-140R61025210-L.jpg
　　　　　　　　　　　　　　　　　　　　《幸福请你等等我》剧照 宋丹丹婚纱照曝光.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140823/3-140R31034230-L.jpg	　　　　　　　　　　　　　　　　img/3-140R31034230-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《离婚律师》剧照 吴秀波姚晨激吻.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140819/3-140Q91046170-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q91046170-L.jpg
　　　　　　　　　　　　　　　　　　　　《美人制造》定妆照 杨蓉金世佳造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140822/3-140R2111T10-L.jpg	　　　　　　　　　　　　　　　　　img/3-140R2111T10-L.jpg
　　　　　　　　　　　　　　　　　　　　《勇敢的心》杜若溪剧照 女扮男装依旧美丽.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140821/3-140R11059270-L.jpg	　　　　　　　　　　　　　　　　img/3-140R11059270-L.jpg
　　　　　　　　　　　　　　　　　　　《离婚律师》吴秀波剧照 吴秀波对张萌照顾有加.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140820/3-140R0105K40-L.jpg	　　　　　　　　　　　　　　　　　img/3-140R0105K40-L.jpg
　　　　　　　　　　　　　　　　　　　　《古剑奇谭》郑爽剧照 藤妖洞遇险变原形.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140815/3-140Q51141400-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q51141400-L.jpg
　　　　　　　　　　　　　　　　　　　　《离婚律师》翟天临剧照 上演离婚启示录.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140818/3-140QQ04Z30-L.jpg	　　　　　　　　　　　　　　　　　　img/3-140QQ04Z30-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《秀才遇到兵》剧照 李晨沙溢搞怪.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140814/3-140Q41041260-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q41041260-L.jpg
　　　　　　　　　　　　　　　　　　　　　《别逼我结婚》车晓剧照 饰演恐婚女.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140813/3-140Q31106380-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q31106380-L.jpg
　　　　　　　　　　　　　　　　　　　《一见不钟情》激吻剧照 杨丞琳郑恺亲密相吻.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140812/3-140Q21039390-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q21039390-L.jpg
　　　　　　　　　　　　　　　　　　　　　《古剑奇谭》精彩剧照 乔振宇儒雅倜傥.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140811/3-140Q11045200-L.jpg	　　　　　　　　　　　　　　　　img/3-140Q11045200-L.jpg
　　　　　　　　　　　　　　　　　　　《一生一世》高圆圆剧照 冻龄高圆圆引人关注.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140806/3-140P61050560-L.jpg	　　　　　　　　　　　　　　　　img/3-140P61050560-L.jpg
　　　　　　　　　　　　　　　　　　　《历史转折中的邓小平》剧照 张嘉译出演习仲勋.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140808/3-140PQ036090-L.jpg	　　　　　　　　　　　　　　　　　img/3-140PQ036090-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《古剑奇谭》剧照 襄玲向屠苏告白.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140807/3-140PG05T90-L.jpg	　　　　　　　　　　　　　　　　　　img/3-140PG05T90-L.jpg
　　　　　　　　　　　　　　　　　　　　　《离婚律师》剧照 张萌性感吴秀波帅气.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140805/3-140P51050010-L.jpg	　　　　　　　　　　　　　　　　img/3-140P51050010-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美人制造》袁珊珊剧照 女儿身遭识破.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140804/3-140P41100110-L.jpg	　　　　　　　　　　　　　　　　img/3-140P41100110-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美人制造》再曝剧照 金世佳表情傲贱.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140730/3-140I01024360-L.jpg	　　　　　　　　　　　　　　　　img/3-140I01024360-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《古剑奇谭》剧照，郑爽清新可爱.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140801/3-140P11049380-L.jpg	　　　　　　　　　　　　　　　　img/3-140P11049380-L.jpg
　　　　　　　　　　　　　　　　　　　《一生一世》谢霆锋高圆圆床戏剧照 浪漫而唯美.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140729/3-140H91011440-L.jpg	　　　　　　　　　　　　　　　　img/3-140H91011440-L.jpg
　　　　　　　　　　　　　　　　　　　　　《离婚律师》剧照 吴秀波张萌搞笑组合.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140731/3-140I11104120-L.jpg	　　　　　　　　　　　　　　　　img/3-140I11104120-L.jpg
　　　　　　　　　　　　　　　　　　　　　《产科医生》剧照 朱锐佟丽娅挑战医患.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140728/3-140HQ131300-L.jpg	　　　　　　　　　　　　　　　　　img/3-140HQ131300-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《爱情回来了》曝剧照 陈赫耍帅.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140726/3-140H61015320-L.jpg	　　　　　　　　　　　　　　　　img/3-140H61015320-L.jpg
　　　　　　　　　　　　　　　　　　　　《有点二的桃花运》剧照 丹尼斯吴帅气英俊.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140725/3-140H5111H70-L.jpg	　　　　　　　　　　　　　　　　　img/3-140H5111H70-L.jpg
　　　　　　　　　　　　　　　　　　　　　《爱情最美丽》剧照 马思纯泪眼朦胧.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140723/3-140H31049370-L.jpg	　　　　　　　　　　　　　　　　img/3-140H31049370-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《情定三生》剧照 臧洪娜乐天知命.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140722/3-140H21045180-L.jpg	　　　　　　　　　　　　　　　　img/3-140H21045180-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《花千骨》蒋欣剧照 邪气十足.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140724/3-140H41101580-L.jpg	　　　　　　　　　　　　　　　　img/3-140H41101580-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《结婚前规则》剧照 兄弟掐架.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140721/3-140H11103350-L.jpg	　　　　　　　　　　　　　　　　img/3-140H11103350-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《杉杉来了》剧照 张翰赵丽颖拥吻.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140717/3-140GG03G00-L.jpg	　　　　　　　　　　　　　　　　　　img/3-140GG03G00-L.jpg
　　　　　　　　　　　　　　　　　　　《道士下山》再曝剧照 王宝强房祖名奇葩搭档.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140718/3-140GQ032200-L.jpg	　　　　　　　　　　　　　　　　　img/3-140GQ032200-L.jpg
　　　　　　　　　　　　　　　　　　　　《宫锁连城》陆毅卡通造型曝光 呆萌有爱.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140415/3-1404151450350-L.jpg	　　　　　　　　　　　　　　　img/3-1404151450350-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《宫锁连城》陆毅定妆照 英姿帅气.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140408/3-14040Q506350-L.jpg	　　　　　　　　　　　　　　　　img/3-14040Q506350-L.jpg
　　　　　　　　　　　　　　　　　　　《英雄之战》曝光精彩剧照 陆毅何润东拼命相争.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140310/3-1403101445000-L.jpg	　　　　　　　　　　　　　　　img/3-1403101445000-L.jpg
　　　　　　　　　　　　　　　　　　　　《美人制造》袁珊珊罗晋剧照 上演唯美爱情.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140715/3-140G5110A80-L.jpg	　　　　　　　　　　　　　　　　　img/3-140G5110A80-L.jpg
　　　　　　　　　　　　　　　　　　　　《十月围城》张晓龙剧照 大反派自毁形象.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140716/3-140G61105290-L.jpg	　　　　　　　　　　　　　　　　img/3-140G61105290-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《武则天》女星剧照 演绎丰腴之美.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140714/3-140G4105F10-L.jpg	　　　　　　　　　　　　　　　　　img/3-140G4105F10-L.jpg
　　　　　　　　　　　　　　　　　　　　《古剑奇谭》郑爽剧照 演小狐妖乖萌可爱.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140711/3-140G11111350-L.jpg	　　　　　　　　　　　　　　　　img/3-140G11111350-L.jpg
　　　　　　　　　　　　　　　　　　　《最美的时光》浪漫剧照 韩熙庭贾乃亮亲密约会.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131218/3-13121Q412210-L.jpg	　　　　　　　　　　　　　　　　img/3-13121Q412210-L.jpg
　　　　　　　　　　　　　　　　　　　　贾乃亮《最美的时光》剧照  演绎西装精英.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131220/3-1312201421190-L.jpg	　　　　　　　　　　　　　　　img/3-1312201421190-L.jpg
　　　　　　　　　　　　　　　　　　　　《武则天》男主角剧照曝光 老中青齐聚首.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140710/3-140G0110R20-L.jpg	　　　　　　　　　　　　　　　　　img/3-140G0110R20-L.jpg
　　　　　　　　　　　　　　　　　　　　《十月围城》张晓龙剧照曝光 抱新娘痛哭.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140709/3-140F91101000-L.jpg	　　　　　　　　　　　　　　　　img/3-140F91101000-L.jpg
　　　　　　　　　　　　　　　　　　　《古剑奇谭》杨幂沐浴剧照 小露香肩薄纱遮体.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140708/3-140FQ109230-L.jpg	　　　　　　　　　　　　　　　　　img/3-140FQ109230-L.jpg
　　　　　　　　　　　　　　　　　　　《金玉良缘》霍建华唐嫣剧照 二人剧中恋情升温.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140429/3-1404291421090-L.jpg	　　　　　　　　　　　　　　　img/3-1404291421090-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《金玉良缘》霍建华唐嫣定妆照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140421/3-1404211530040-L.jpg	　　　　　　　　　　　　　　　img/3-1404211530040-L.jpg
　　　　　　　　　　　　　　　　　　　《金玉良缘》再爆新剧照 霍建华唐嫣互虐升级.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140505/3-140505145G70-L.jpg	　　　　　　　　　　　　　　　　img/3-140505145G70-L.jpg
　　　　　　　　　　　　　　　　　　　《金玉良缘》曝结婚剧照 霍建华唐嫣终于圆房.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140506/3-140506145T90-L.jpg	　　　　　　　　　　　　　　　　img/3-140506145T90-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《洋妞到我家》剧照 温馨又搞笑.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140707/3-140FG131490-L.jpg	　　　　　　　　　　　　　　　　　img/3-140FG131490-L.jpg
　　　　　　　　　　　　　　　　　　　　　《分手大师》曝剧照 邓超卖萌超搞笑.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140704/3-140F4104Q30-L.jpg	　　　　　　　　　　　　　　　　　img/3-140F4104Q30-L.jpg
　　　　　　　　　　　　　　　　　　　　《爱的多米诺》曝剧照 王丽坤变身干练白领.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140626/4-140626111A10-L.jpg	　　　　　　　　　　　　　　　　img/4-140626111A10-L.jpg
　　　　　　　　　　　　　　　　　　　　《武则天》张丰毅剧照 挥剑怒砍杀气十足.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140703/3-140F31112390-L.jpg	　　　　　　　　　　　　　　　　img/3-140F31112390-L.jpg
　　　　　　　　　　　　　　　　　　　　《来势凶猛》许晴剧照 变身麦田里的守望者.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140705/3-140F51046390-L.jpg	　　　　　　　　　　　　　　　　img/3-140F51046390-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　《舞乐传奇》王子王菲唯美剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140110/3-1401101432050-L.jpg	　　　　　　　　　　　　　　　img/3-1401101432050-L.jpg
　　　　　　　　　　　　　　　　　　　　《十月围城》张晓龙剧照 军装造型霸气异常.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140702/3-140F21103530-L.jpg	　　　　　　　　　　　　　　　　img/3-140F21103530-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《铜雀台》刘亦菲经典剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/121012/3-121012093045557.jpg	　　　　　　　　　　　　　　　img/3-121012093045557.jpg
　　　　　　　　　　　　　　　　　　　《花千骨》师徒剧照曝光 霍建华赵丽颖相爱相杀.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140701/3-140F11049450-L.jpg	　　　　　　　　　　　　　　　　img/3-140F11049450-L.jpg
　　　　　　　　　　　　　　　　　　李冰冰《变形金刚4》剧照曝光 英姿煞爽酷劲儿十足.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140619/3-140619103H40-L.jpg	　　　　　　　　　　　　　　　　img/3-140619103H40-L.jpg
　　　　　　　　　　　　　　　　　　　　《十月围城》曝剧照 钟汉良由车夫变少爷.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/140630/3-1406301144080-L.jpg	　　　　　　　　　　　　　　　img/3-1406301144080-L.jpg
